          9.7500          2.2403          0.1481          0.0205          8.5994          2.1319          1.0000         14.8867          0.1170          0.0451          0.0595          1.0000          0.5000         14.7553
         10.0000          2.2403          0.1481          0.0205          8.5768          2.1033          1.0000         14.9252          0.1162          0.0449          0.0588          1.0000          0.5000         14.8172
         10.2500          2.2403          0.1481          0.0205          8.5543          2.0749          1.0000         14.9638          0.1154          0.0446          0.0581          1.0000          0.5000         14.8787
         10.5000          2.2403          0.1481          0.0205          8.5319          2.0469          1.0000         15.0024          0.1147          0.0444          0.0574          1.0000          0.5000         14.9397
         10.7500          2.2403          0.1481          0.0205          8.5095          2.0191          1.0000         15.0410          0.1141          0.0442          0.0566          1.0000          0.5000         15.0002
         11.0000          2.2403          0.1481          0.0205          8.4871          1.9917          1.0000         15.0796          0.1136          0.0440          0.0559          1.0000          0.5000         15.0602
         11.2500          2.2403          0.1481          0.0205          8.4648          1.9645          1.0000         15.1182          0.1132          0.0438          0.0553          1.0000          0.5000         15.1198
         11.5000          2.2403          0.1481          0.0205          8.4426          1.9377          1.0000         15.1569          0.1128          0.0435          0.0546          1.0000          0.5000         15.1788
         11.7500          2.2403          0.1481          0.0205          8.4203          1.9111          1.0000         15.1955          0.1125          0.0433          0.0539          1.0000          0.5000         15.2374
         12.0000          2.2403          0.1481          0.0205          8.3982          1.8848          1.0000         15.2342          0.1123          0.0431          0.0532          1.0000          0.5000         15.2955
         12.2500          2.2403          0.1481          0.0205          8.3761          1.8589          1.0000         15.2729          0.1122          0.0429          0.0525          1.0000          0.5000         15.3531
         12.5000          2.2403          0.1481          0.0205          8.3540          1.8332          1.0000         15.3117          0.1121          0.0427          0.0518          1.0000          0.5000         15.4103
         12.7500          2.2403          0.1481          0.0205          8.3320          1.8078          1.0000         15.3504          0.1121          0.0425          0.0511          1.0000          0.5000         15.4670
         13.0000          2.2403          0.1481          0.0205          8.3101          1.7827          1.0000         15.3892          0.1122          0.0422          0.0504          1.0000          0.5000         15.5232
         13.2500          2.2403          0.1481          0.0205          8.2882          1.7579          1.0000         15.4280          0.1123          0.0420          0.0497          1.0000          0.5000         15.5789
         13.5000          2.2403          0.1481          0.0205          8.2664          1.7334          1.0000         15.4668          0.1126          0.0418          0.0491          1.0000          0.5000         15.6342
         13.7500          2.2403          0.1481          0.0205          8.2446          1.7091          1.0000         15.5056          0.1129          0.0416          0.0484          1.0000          0.5000         15.6890
         14.0000          2.2403          0.1481          0.0205          8.2229          1.6852          1.0000         15.5445          0.1132          0.0414          0.0477          1.0000          0.5000         15.7434
         14.2500          2.2403          0.1481          0.0205          8.2012          1.6615          1.0000         15.5833          0.1136          0.0411          0.0471          1.0000          0.5000         15.7973
         14.5000          2.2403          0.1481          0.0205          8.1797          1.6381          1.0000         15.6222          0.1141          0.0409          0.0464          1.0000          0.5000         15.8507
         14.7500          2.2403          0.1481          0.0205          8.1581          1.6150          1.0000         15.6611          0.1146          0.0407          0.0457          1.0000          0.5000         15.9037
         15.0000          2.2403          0.1481          0.0205          8.1366          1.5922          1.0000         15.7000          0.1153          0.0405          0.0451          1.0000          0.5000         15.9562
         15.2500          2.2403          0.1481          0.0205          8.1152          1.5696          1.0000         15.7390          0.1159          0.0403          0.0444          1.0000          0.5000         16.0083
         15.5000          2.2403          0.1481          0.0205          8.0939          1.5474          1.0000         15.7779          0.1166          0.0400          0.0438          1.0000          0.5000         16.0599
         15.7500          2.2403          0.1481          0.0205          8.0726          1.5254          1.0000         15.8169          0.1174          0.0398          0.0431          1.0000          0.5000         16.1111
         16.0000          2.2403          0.1481          0.0205          8.0514          1.5037          1.0000         15.8559          0.1183          0.0396          0.0425          1.0000          0.5000         16.1618
         16.2500          2.2403          0.1481          0.0205          8.0303          1.4822          1.0000         15.8949          0.1192          0.0394          0.0418          1.0000          0.5000         16.2121
         16.5000          2.2403          0.1481          0.0205          8.0092          1.4610          1.0000         15.9340          0.1201          0.0391          0.0412          1.0000          0.5000         16.2619
         16.7500          2.2403          0.1481          0.0205          7.9882          1.4402          1.0000         15.9730          0.1211          0.0389          0.0406          1.0000          0.5000         16.3113
         17.0000          2.2403          0.1481          0.0205          7.9672          1.4195          1.0000         16.0121          0.1222          0.0387          0.0399          1.0000          0.5000         16.3603
         17.2500          2.2403          0.1481          0.0205          7.9464          1.3991          1.0000         16.0512          0.1233          0.0385          0.0393          1.0000          0.5000         16.4088
         17.5000          2.2403          0.1481          0.0205          7.9256          1.3791          1.0000         16.0903          0.1244          0.0382          0.0387          1.0000          0.5000         16.4568
         17.7500          2.2403          0.1481          0.0205          7.9048          1.3592          1.0000         16.1294          0.1256          0.0380          0.0381          1.0000          0.5000         16.5045
         18.0000          2.2403          0.1481          0.0205          7.8842          1.3397          1.0000         16.1685          0.1269          0.0378          0.0374          1.0000          0.5000         16.5517
         18.2500          2.2403          0.1481          0.0205          7.8636          1.3203          1.0000         16.2077          0.1282          0.0376          0.0368          1.0000          0.5000         16.5985
         18.5000          2.2403          0.1481          0.0205          7.8431          1.3013          1.0000         16.2469          0.1295          0.0373          0.0362          1.0000          0.5000         16.6449
         18.7500          2.2403          0.1481          0.0205          7.8227          1.2825          1.0000         16.2861          0.1309          0.0371          0.0356          1.0000          0.5000         16.6908
         19.0000          2.2403          0.1481          0.0205          7.8023          1.2640          1.0000         16.3253          0.1323          0.0369          0.0350          1.0000          0.5000         16.7363
         19.2500          2.2403          0.1481          0.0205          7.7820          1.2457          1.0000         16.3645          0.1338          0.0367          0.0344          1.0000          0.5000         16.7814
         19.5000          2.2403          0.1481          0.0205          7.7618          1.2277          1.0000         16.4038          0.1353          0.0364          0.0338          1.0000          0.5000         16.8261
         19.7500          2.2403          0.1481          0.0205          7.7417          1.2100          1.0000         16.4430          0.1368          0.0362          0.0333          1.0000          0.5000         16.8703
         20.0000          2.2403          0.1481          0.0205          7.7217          1.1925          1.0000         16.4823          0.1384          0.0360          0.0327          1.0000          0.5000         16.9141
         20.2500          2.2403          0.1481          0.0205          7.7017          1.1752          1.0000         16.5216          0.1400          0.0358          0.0321          1.0000          0.5000         16.9576
         20.5000          2.2403          0.1481          0.0205          7.6819          1.1582          1.0000         16.5609          0.1416          0.0355          0.0315          1.0000          0.5000         17.0006
         20.7500          2.2403          0.1481          0.0205          7.6621          1.1415          1.0000         16.6003          0.1433          0.0353          0.0309          1.0000          0.5000         17.0432
         21.0000          2.2403          0.1481          0.0205          7.6424          1.1250          1.0000         16.6396          0.1450          0.0351          0.0304          1.0000          0.5000         17.0853
         21.2500          2.2403          0.1481          0.0205          7.6227          1.1087          1.0000         16.6790          0.1468          0.0349          0.0298          1.0000          0.5000         17.1271
         21.5000          2.2403          0.1481          0.0205          7.6032          1.0928          1.0000         16.7184          0.1485          0.0346          0.0293          1.0000          0.5000         17.1685
         21.7500          2.2403          0.1481          0.0205          7.5838          1.0770          1.0000         16.7578          0.1503          0.0344          0.0287          1.0000          0.5000         17.2094
         22.0000          2.2403          0.1481          0.0205          7.5644          1.0615          1.0000         16.7972          0.1522          0.0342          0.0282          1.0000          0.5000         17.2500
         22.2500          2.2403          0.1481          0.0205          7.5451          1.0462          1.0000         16.8366          0.1540          0.0340          0.0276          1.0000          0.5000         17.2902
         22.5000          2.2403          0.1481          0.0205          7.5259          1.0312          1.0000         16.8761          0.1559          0.0338          0.0271          1.0000          0.5000         17.3299
         22.7500          2.2403          0.1481          0.0205          7.5068          1.0164          1.0000         16.9156          0.1578          0.0335          0.0266          1.0000          0.5000         17.3693
         23.0000          2.2403          0.1481          0.0205          7.4878          1.0019          1.0000         16.9550          0.1597          0.0333          0.0260          1.0000          0.5000         17.4083
         23.2500          2.2403          0.1481          0.0205          7.4689          0.9876          1.0000         16.9946          0.1617          0.0331          0.0255          1.0000          0.5000         17.4469
         23.5000          2.2403          0.1481          0.0205          7.4501          0.9735          1.0000         17.0341          0.1636          0.0329          0.0250          1.0000          0.5000         17.4850
         23.7500          2.2403          0.1481          0.0205          7.4314          0.9597          1.0000         17.0736          0.1656          0.0326          0.0245          1.0000          0.5000         17.5228
         24.0000          2.2403          0.1481          0.0205          7.4127          0.9461          1.0000         17.1132          0.1676          0.0324          0.0240          1.0000          0.5000         17.5603
         24.2500          2.2403          0.1481          0.0205          7.3942          0.9327          1.0000         17.1527          0.1696          0.0322          0.0235          1.0000          0.5000         17.5973
         24.5000          2.2403          0.1481          0.0205          7.3758          0.9196          1.0000         17.1923          0.1717          0.0320          0.0230          1.0000          0.5000         17.6339
         24.7500          2.2403          0.1481          0.0205          7.3574          0.9066          1.0000         17.2319          0.1737          0.0318          0.0225          1.0000          0.5000         17.6702
         25.0000          2.2403          0.1481          0.0205          7.3392          0.8940          1.0000         17.2715          0.1758          0.0315          0.0220          1.0000          0.5000         17.7061
         25.2500          2.2403          0.1481          0.0205          7.3211          0.8815          1.0000         17.3112          0.1779          0.0313          0.0215          1.0000          0.5000         17.7416
         25.5000          2.2403          0.1481          0.0205          7.3030          0.8693          1.0000         17.3508          0.1799          0.0311          0.0210          1.0000          0.5000         17.7767
         25.7500          2.2403          0.1481          0.0205          7.2851          0.8573          1.0000         17.3905          0.1820          0.0309          0.0206          1.0000          0.5000         17.8115
         26.0000          2.2403          0.1481          0.0205          7.2672          0.8455          1.0000         17.4302          0.1841          0.0307          0.0201          1.0000          0.5000         17.8459
         26.2500          2.2403          0.1481          0.0205          7.2495          0.8340          1.0000         17.4699          0.1862          0.0304          0.0197          1.0000          0.5000         17.8799
         26.5000          2.2403          0.1481          0.0205          7.2319          0.8227          1.0000         17.5096          0.1883          0.0302          0.0192          1.0000          0.5000         17.9136
         26.7500          2.2403          0.1481          0.0205          7.2143          0.8115          1.0000         17.5493          0.1904          0.0300          0.0187          1.0000          0.5000         17.9468
         27.0000          2.2403          0.1481          0.0205          7.1969          0.8007          1.0000         17.5891          0.1925          0.0298          0.0183          1.0000          0.5000         17.9798
         27.2500          2.2403          0.1481          0.0205          7.1796          0.7900          1.0000         17.6288          0.1947          0.0295          0.0179          1.0000          0.5000         18.0123
         27.5000          2.2403          0.1481          0.0205          7.1624          0.7795          1.0000         17.6686          0.1968          0.0293          0.0174          1.0000          0.5000         18.0445
         27.7500          2.2403          0.1481          0.0205          7.1453          0.7693          1.0000         17.7084          0.1989          0.0291          0.0170          1.0000          0.5000         18.0764
         28.0000          2.2403          0.1481          0.0205          7.1283          0.7593          1.0000         17.7482          0.2010          0.0289          0.0166          1.0000          0.5000         18.1078
         28.2500          2.2403          0.1481          0.0205          7.1114          0.7494          1.0000         17.7880          0.2031          0.0287          0.0162          1.0000          0.5000         18.1390
         28.5000          2.2403          0.1481          0.0205          7.0946          0.7398          1.0000         17.8279          0.2052          0.0285          0.0158          1.0000          0.5000         18.1697
         28.7500          2.2403          0.1481          0.0205          7.0780          0.7305          1.0000         17.8677          0.2073          0.0283          0.0154          1.0000          0.5000         18.2002
         29.0000          2.2403          0.1481          0.0205          7.0614          0.7213          1.0000         17.9076          0.2094          0.0280          0.0150          1.0000          0.5000         18.2302
         29.2500          2.2403          0.1481          0.0205          7.0450          0.7123          1.0000         17.9474          0.2115          0.0278          0.0146          1.0000          0.5000         18.2599
         29.5000          2.2403          0.1481          0.0205          7.0287          0.7035          1.0000         17.9873          0.2136          0.0276          0.0142          1.0000          0.5000         18.2893
         29.7500          2.2403          0.1481          0.0205          7.0125          0.6949          1.0000         18.0273          0.2156          0.0274          0.0138          1.0000          0.5000         18.3184
         30.0000          2.2403          0.1481          0.0205          6.9964          0.6866          1.0000         18.0672          0.2177          0.0272          0.0135          1.0000          0.5000         18.3471
         30.2500          2.2403          0.1481          0.0205          6.9804          0.6784          1.0000         18.1071          0.2197          0.0270          0.0131          1.0000          0.5000         18.3754
         30.5000          2.2403          0.1481          0.0205          6.9646          0.6705          1.0000         18.1471          0.2217          0.0268          0.0127          1.0000          0.5000         18.4034
         30.7500          2.2403          0.1481          0.0205          6.9489          0.6627          1.0000         18.1871          0.2237          0.0266          0.0124          1.0000          0.5000         18.4311
         31.0000          2.2403          0.1481          0.0205          6.9333          0.6552          1.0000         18.2270          0.2257          0.0263          0.0121          1.0000          0.5000         18.4585
         31.2500          2.2403          0.1481          0.0205          6.9178          0.6478          1.0000         18.2671          0.2277          0.0261          0.0117          1.0000          0.5000         18.4855
         31.5000          2.2403          0.1481          0.0205          6.9024          0.6406          1.0000         18.3071          0.2296          0.0259          0.0114          1.0000          0.5000         18.5121
         31.7500          2.2403          0.1481          0.0205          6.8872          0.6337          1.0000         18.3471          0.2316          0.0257          0.0111          1.0000          0.5000         18.5385
         32.0000          2.2403          0.1481          0.0205          6.8720          0.6269          1.0000         18.3871          0.2335          0.0255          0.0107          1.0000          0.5000         18.5645
         32.2500          2.2403          0.1481          0.0205          6.8570          0.6203          1.0000         18.4272          0.2354          0.0253          0.0104          1.0000          0.5000         18.5902
         32.5000          2.2403          0.1481          0.0205          6.8422          0.6139          1.0000         18.4673          0.2372          0.0251          0.0101          1.0000          0.5000         18.6156
         32.7500          2.2403          0.1481          0.0205          6.8274          0.6077          1.0000         18.5074          0.2391          0.0249          0.0098          1.0000          0.5000         18.6407
         33.0000          2.2403          0.1481          0.0205          6.8128          0.6017          1.0000         18.5475          0.2409          0.0247          0.0095          1.0000          0.5000         18.6654
         33.2500          2.2403          0.1481          0.0205          6.7983          0.5958          1.0000         18.5876          0.2427          0.0245          0.0093          1.0000          0.5000         18.6898
         33.5000          2.2403          0.1481          0.0205          6.7840          0.5902          1.0000         18.6277          0.2444          0.0243          0.0090          1.0000          0.5000         18.7139
         33.7500          2.2403          0.1481          0.0205          6.7697          0.5847          1.0000         18.6679          0.2462          0.0241          0.0087          1.0000          0.5000         18.7377
         34.0000          2.2403          0.1481          0.0205          6.7556          0.5795          1.0000         18.7080          0.2478          0.0239          0.0085          1.0000          0.5000         18.7612
         34.2500          2.2403          0.1481          0.0205          6.7417          0.5744          1.0000         18.7482          0.2495          0.0237          0.0082          1.0000          0.5000         18.7844
         34.5000          2.2403          0.1481          0.0205          6.7278          0.5695          1.0000         18.7884          0.2511          0.0235          0.0080          1.0000          0.5000         18.8072
         34.7500          2.2403          0.1481          0.0205          6.7141          0.5647          1.0000         18.8286          0.2527          0.0233          0.0077          1.0000          0.5000         18.8298
         35.0000          2.2403          0.1481          0.0205          6.7006          0.5602          1.0000         18.8688          0.2543          0.0231          0.0075          1.0000          0.5000         18.8520
         35.2500          2.2403          0.1481          0.0205          6.6871          0.5558          1.0000         18.9090          0.2558          0.0229          0.0073          1.0000          0.5000         18.8740
         35.5000          2.2403          0.1481          0.0205          6.6738          0.5516          1.0000         18.9492          0.2573          0.0227          0.0070          1.0000          0.5000         18.8956
         35.7500          2.2403          0.1481          0.0205          6.6607          0.5476          1.0000         18.9895          0.2587          0.0225          0.0068          1.0000          0.5000         18.9170
         36.0000          2.2403          0.1481          0.0205          6.6477          0.5437          1.0000         19.0298          0.2601          0.0223          0.0066          1.0000          0.5000         18.9381
         36.2500          2.2403          0.1481          0.0205          6.6348          0.5401          1.0000         19.0700          0.2615          0.0221          0.0064          1.0000          0.5000         18.9588
         36.5000          2.2403          0.1481          0.0205          6.6220          0.5365          1.0000         19.1103          0.2628          0.0219          0.0063          1.0000          0.5000         18.9793
         36.7500          2.2403          0.1481          0.0205          6.6094          0.5332          1.0000         19.1506          0.2640          0.0217          0.0061          1.0000          0.5000         18.9995
         37.0000          2.2403          0.1481          0.0205          6.5970          0.5300          1.0000         19.1910          0.2652          0.0215          0.0059          1.0000          0.5000         19.0193
         37.2500          2.2403          0.1481          0.0205          6.5847          0.5270          1.0000         19.2313          0.2664          0.0213          0.0057          1.0000          0.5000         19.0389
         37.5000          2.2403          0.1481          0.0205          6.5725          0.5242          1.0000         19.2716          0.2675          0.0211          0.0056          1.0000          0.5000         19.0583
         37.7500          2.2403          0.1481          0.0205          6.5605          0.5215          1.0000         19.3120          0.2686          0.0209          0.0054          1.0000          0.5000         19.0773
         38.0000          2.2403          0.1481          0.0205          6.5486          0.5190          1.0000         19.3524          0.2696          0.0208          0.0053          1.0000          0.5000         19.0960
         38.2500          2.2403          0.1481          0.0205          6.5369          0.5167          1.0000         19.3927          0.2706          0.0206          0.0052          1.0000          0.5000         19.1145
         38.5000          2.2403          0.1481          0.0205          6.5253          0.5145          1.0000         19.4332          0.2715          0.0204          0.0050          1.0000          0.5000         19.1327
         38.7500          2.2403          0.1481          0.0205          6.5138          0.5124          1.0000         19.4736          0.2724          0.0202          0.0049          1.0000          0.5000         19.1506
         39.0000          2.2403          0.1481          0.0205          6.5025          0.5106          1.0000         19.5140          0.2732          0.0200          0.0048          1.0000          0.5000         19.1682
         39.2500          2.2403          0.1481          0.0205          6.4914          0.5089          1.0000         19.5544          0.2739          0.0198          0.0047          1.0000          0.5000         19.1856
         39.5000          2.2403          0.1481          0.0205          6.4804          0.5073          1.0000         19.5949          0.2746          0.0197          0.0046          1.0000          0.5000         19.2027
         39.7500          2.2403          0.1481          0.0205          6.4696          0.5059          1.0000         19.6353          0.2752          0.0195          0.0046          1.0000          0.5000         19.2195
         40.0000          2.2403          0.1481          0.0205          6.4589          0.5046          1.0000         19.6758          0.2758          0.0193          0.0045          1.0000          0.5000         19.2361
         40.2500          2.2403          0.1481          0.0205          6.4483          0.5035          1.0000         19.7163          0.2763          0.0191          0.0044          1.0000          0.5000         19.2524
         40.5000          2.2403          0.1481          0.0205          6.4380          0.5026          1.0000         19.7568          0.2767          0.0189          0.0044          1.0000          0.5000         19.2684
