   0.13000000      0.19500000      0.32500000      0.13000000      0.19500000      0.32500000         0.03350000      0.05025000      0.08375000      0.03350000      0.05025000      0.08375000
   0.13503414      0.20255122      0.33758536      0.13503414      0.20255122      0.33758536         0.03308813      0.04963219      0.08272032      0.03308813      0.04963219      0.08272032
   0.14004630      0.21006945      0.35011575      0.14004630      0.21006945      0.35011575         0.03268114      0.04902172      0.08170286      0.03268114      0.04902172      0.08170286
   0.14503499      0.21755249      0.36258748      0.14503499      0.21755249      0.36258748         0.03227914      0.04841871      0.08069786      0.03227914      0.04841871      0.08069786
   0.14999873      0.22499810      0.37499683      0.14999873      0.22499810      0.37499683         0.03188222      0.04782332      0.07970554      0.03188222      0.04782332      0.07970554
   0.15493605      0.23240407      0.38734011      0.15493605      0.23240407      0.38734011         0.03149046      0.04723568      0.07872614      0.03149046      0.04723568      0.07872614
   0.15984545      0.23976817      0.39961362      0.15984545      0.23976817      0.39961362         0.03110396      0.04665594      0.07775989      0.03110396      0.04665594      0.07775989
   0.16472546      0.24708819      0.41181365      0.16472546      0.24708819      0.41181365         0.03072281      0.04608422      0.07680703      0.03072281      0.04608422      0.07680703
   0.16957460      0.25436190      0.42393650      0.16957460      0.25436190      0.42393650         0.03034711      0.04552067      0.07586778      0.03034711      0.04552067      0.07586778
   0.17439139      0.26158708      0.43597846      0.17439139      0.26158708      0.43597846         0.02997695      0.04496543      0.07494239      0.02997695      0.04496543      0.07494239
   0.17917434      0.26876151      0.44793584      0.17917434      0.26876151      0.44793584         0.02961243      0.04441864      0.07403107      0.02961243      0.04441864      0.07403107
   0.18392197      0.27588296      0.45980493      0.18392197      0.27588296      0.45980493         0.02925363      0.04388044      0.07313406      0.02925363      0.04388044      0.07313406
   0.18863281      0.28294922      0.47158204      0.18863281      0.28294922      0.47158204         0.02890064      0.04335096      0.07225160      0.02890064      0.04335096      0.07225160
   0.19330538      0.28995807      0.48326344      0.19330538      0.28995807      0.48326344         0.02855357      0.04283035      0.07138392      0.02855357      0.04283035      0.07138392
   0.19793818      0.29690727      0.49484546      0.19793818      0.29690727      0.49484546         0.02821250      0.04231875      0.07053125      0.02821250      0.04231875      0.07053125
   0.20252975      0.30379462      0.50632437      0.20252975      0.30379462      0.50632437         0.02787753      0.04181629      0.06969382      0.02787753      0.04181629      0.06969382
   0.20707860      0.31061789      0.51769649      0.20707860      0.31061789      0.51769649         0.02754875      0.04132312      0.06887187      0.02754875      0.04132312      0.06887187
   0.21158324      0.31737486      0.52895810      0.21158324      0.31737486      0.52895810         0.02722625      0.04083937      0.06806562      0.02722625      0.04083937      0.06806562
   0.21604220      0.32406330      0.54010551      0.21604220      0.32406330      0.54010551         0.02691012      0.04036519      0.06727531      0.02691012      0.04036519      0.06727531
   0.22045400      0.33068100      0.55113501      0.22045400      0.33068100      0.55113501         0.02660047      0.03990070      0.06650117      0.02660047      0.03990070      0.06650117
   0.22481716      0.33722574      0.56204289      0.22481716      0.33722574      0.56204289         0.02629738      0.03944606      0.06574344      0.02629738      0.03944606      0.06574344
   0.22913019      0.34369528      0.57282547      0.22913019      0.34369528      0.57282547         0.02600094      0.03900141      0.06500234      0.02600094      0.03900141      0.06500234
   0.23339161      0.35008742      0.58347903      0.23339161      0.35008742      0.58347903         0.02571125      0.03856687      0.06427812      0.02571125      0.03856687      0.06427812
   0.23759995      0.35639992      0.59399987      0.23759995      0.35639992      0.59399987         0.02542840      0.03814259      0.06357099      0.02542840      0.03814259      0.06357099
   0.24175372      0.36263057      0.60438429      0.24175372      0.36263057      0.60438429         0.02515248      0.03772872      0.06288120      0.02515248      0.03772872      0.06288120
   0.24585144      0.36877715      0.61462859      0.24585144      0.36877715      0.61462859         0.02488359      0.03732538      0.06220897      0.02488359      0.03732538      0.06220897
   0.24989162      0.37483744      0.62472906      0.24989162      0.37483744      0.62472906         0.02462181      0.03693272      0.06155454      0.02462181      0.03693272      0.06155454
   0.25387280      0.38080920      0.63468201      0.25387280      0.38080920      0.63468201         0.02436725      0.03655088      0.06091814      0.02436725      0.03655088      0.06091814
   0.25779349      0.38669023      0.64448372      0.25779349      0.38669023      0.64448372         0.02412000      0.03618000      0.06030000      0.02412000      0.03618000      0.06030000
   0.26165220      0.39247830      0.65413050      0.26165220      0.39247830      0.65413050         0.02388014      0.03582021      0.05970036      0.02388014      0.03582021      0.05970036
   0.26544746      0.39817119      0.66361865      0.26544746      0.39817119      0.66361865         0.02364778      0.03547167      0.05911944      0.02364778      0.03547167      0.05911944
   0.26917778      0.40376667      0.67294446      0.26917778      0.40376667      0.67294446         0.02342299      0.03513449      0.05855749      0.02342299      0.03513449      0.05855749
   0.27284169      0.40926253      0.68210422      0.27284169      0.40926253      0.68210422         0.02320589      0.03480883      0.05801472      0.02320589      0.03480883      0.05801472
   0.27643770      0.41465655      0.69109425      0.27643770      0.41465655      0.69109425         0.02299655      0.03449483      0.05749138      0.02299655      0.03449483      0.05749138
   0.27996433      0.41994650      0.69991083      0.27996433      0.41994650      0.69991083         0.02279508      0.03419262      0.05698770      0.02279508      0.03419262      0.05698770
   0.28342010      0.42513016      0.70855026      0.28342010      0.42513016      0.70855026         0.02260156      0.03390234      0.05650391      0.02260156      0.03390234      0.05650391
